opencpnName,category,matchKind,esriName,opencpnColorRefs,opencpnDayColors,opencpnBitmap,matchReason
"T_HMON","POINT","UNRESOLVED","","ACHGRD","","rastersymbols-day.png:1160,239,27x11@12,5","no exact/direct/semantic ESRI match; generic category fallback disabled"
"T_NHMN","POINT","UNRESOLVED","","ACHGRD","","rastersymbols-day.png:1160,239,27x11@12,5","no exact/direct/semantic ESRI match; generic category fallback disabled"
"T_TIMS","POINT","UNRESOLVED","","ACHGRD","","rastersymbols-day.png:1160,239,27x11@12,5","no exact/direct/semantic ESRI match; generic category fallback disabled"
"UNSARE","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"VEGATN","POINT","UNRESOLVED","","ALANDF","","rastersymbols-day.png:604,307,12x13@5,13","no exact/direct/semantic ESRI match; generic category fallback disabled"
"WATTUR","POINT","UNRESOLVED","","ACHGRD","","rastersymbols-day.png:1108,307,44x10@27,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"WEDKLP","POINT","UNRESOLVED","","ECHGRD","","rastersymbols-day.png:1249,307,30x8@16,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"WRECKS","POINT","UNRESOLVED","","ACHGRD","","rastersymbols-day.png:859,121,12x10@6,5","no exact/direct/semantic ESRI match; generic category fallback disabled"
"BUNSTA","POINT","UNRESOLVED","","ADEPMDBCHBLKCNODTADCHWHT","","rastersymbols-day.png:278,495,16x19@5,10","no exact/direct/semantic ESRI match; generic category fallback disabled"
"DNGHLT","POINT","SEMANTIC_TOKEN","S1_Ra_transponder_wLight.svg","SDNGHL","","rastersymbols-day.png:217,121,18x18@9,9","semantic token match for DNGHILIT"
"EXCNST","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"HRBBSN","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LKBSPT","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"MARFEA","POINT","UNRESOLVED","","ANINFO","","rastersymbols-day.png:774,78,16x16@7,7","no exact/direct/semantic ESRI match; generic category fallback disabled"
"MNUFEA","POINT","UNRESOLVED","","AADINF","","rastersymbols-day.png:800,78,15x15@7,7","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TERMNL","POINT","UNRESOLVED","","ADEPMDBCHBLKCNODTA","","rastersymbols-day.png:380,660,27x27@13,13","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TRNBSN","POINT","UNRESOLVED","","ADEPMDBCHMGD","","rastersymbols-day.png:897,660,23x23@11,11","no exact/direct/semantic ESRI match; generic category fallback disabled"
"VEHTRF","POINT","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"$AREAS","POINT","UNRESOLVED","","ACHCOR","","rastersymbols-day.png:600,78,24x24@12,11","no exact/direct/semantic ESRI match; generic category fallback disabled"
"$TEXTS","PATTERN","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"M_PROD","PATTERN","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"NATARE","PATTERN","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"ASLXIS","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"CBLOHD","POINT","UNRESOLVED","","ACHMGD","","rastersymbols-day.png:145,239,19x19@9,9","no exact/direct/semantic ESRI match; generic category fallback disabled"
"CBLSUB","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"CHNWIR","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"COALNE","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"DEPCNT","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"DWRTCL","LINE","UNRESOLVED","","ATRFCD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"FNCLNE","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LAKSHR","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LNDELV","POINT","UNRESOLVED","","WCHBLK","","rastersymbols-day.png:1355,175,7x7@3,3","no exact/direct/semantic ESRI match; generic category fallback disabled"
"NAVLNE","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"OILBAR","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PIPOHD","POINT","UNRESOLVED","","ACHMGD","","rastersymbols-day.png:145,239,19x19@9,9","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PIPSOL","LINE","UNRESOLVED","","ACHGRD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RADLNE","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RAILWY","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RCRTCL","LINE","UNRESOLVED","","ATRFCD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RDOCAL","POINT","CUSTOM_SYMBOL_MAP","M40_1b_Radio_calling_in.svg","","","","CustomSymbolMap object rule for RDOCAL"
"SLOTOP","POINT","UNRESOLVED","","ACHBLK","","rastersymbols-day.png:1420,121,30x25@15,13","no exact/direct/semantic ESRI match; generic category fallback disabled"
"STSLNE","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TSELNE","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TSSBND","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"WATFAL","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"ZEMCNT","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"CANBNK","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"CLRLIN","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"EBLINE","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LEGLIN","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PASTRK","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POSLIN","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RIVBNK","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RNGRNG","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"VRMARK","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"WHOLIN","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"WTWAXS","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"WTWPRF","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"$LINES","LINE","UNRESOLVED","","ACHCOR","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"_CMAPL","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"ACHPNT","POINT","UNRESOLVED","","JCHMGF","","rastersymbols-day.png:63,358,11x13@5,6","no exact/direct/semantic ESRI match; generic category fallback disabled"
"BCNCAR","POINT","CUSTOM_SYMBOL_MAP","Q80_Beacon.svg","mOUTLWHCHYLW","","rastersymbols-day.png:478,10,13x19@6,9","CustomSymbolMap object rule for BCNCAR"
"BCNISD","POINT","CUSTOM_SYMBOL_MAP","Q80_Beacon.svg","AOUTLWCCHRED","","rastersymbols-day.png:644,10,8x17@3,8","CustomSymbolMap object rule for BCNISD"
"BCNLAT","POINT","CUSTOM_SYMBOL_MAP","Q90_Stake_pole.svg","aOUTLWbCHRED","","rastersymbols-day.png:696,10,5x15@1,7","CustomSymbolMap object rule for BCNLAT"
"BCNSAW","POINT","CUSTOM_SYMBOL_MAP","Q92_Withy_port.svg","aOUTLWbCHBLKBDEPVS","","rastersymbols-day.png:768,10,5x15@1,7","CustomSymbolMap object rule for BCNSAW"
"BCNSPP","POINT","UNRESOLVED","","CCHBLK","","rastersymbols-day.png:522,78,15x15@7,13","no exact/direct/semantic ESRI match; generic category fallback disabled"
"BOYCAR","POINT","CUSTOM_SYMBOL_MAP","Q23a_Pillar_buoy.svg","HCHYLWmOUTLW","","rastersymbols-day.png:984,10,13x19@8,9","CustomSymbolMap object rule for BOYCAR"
"BOYINB","POINT","SEMANTIC_TOKEN","Q22a_Spherical_buoy.svg","ACHBLK","","rastersymbols-day.png:1390,10,23x11@11,5","semantic token match for BOYMOR"
"BOYISD","POINT","CUSTOM_SYMBOL_MAP","Q23a_Pillar_buoy.svg","AOUTLWCCHRED","","rastersymbols-day.png:1210,10,12x17@5,8","CustomSymbolMap object rule for BOYISD"
"BOYLAT","POINT","CUSTOM_SYMBOL_MAP","Q23a_Pillar_buoy.svg","ACHREDbOUTLW","","rastersymbols-day.png:1256,10,14x14@9,9","CustomSymbolMap object rule for BOYLAT"
"BOYSAW","POINT","CUSTOM_SYMBOL_MAP","Q23a_Pillar_buoy.svg","CCHREDmOUTLW","","rastersymbols-day.png:1451,10,13x13@6,6","CustomSymbolMap object rule for BOYSAW"
"BOYSPP","POINT","CUSTOM_SYMBOL_MAP","Q23a_Pillar_buoy.svg","ACHYLWBOUTLW","","rastersymbols-day.png:60,78,14x14@9,9","CustomSymbolMap object rule for BOYSPP"
"BUIREL","POINT","UNRESOLVED","","ACHBLK","","rastersymbols-day.png:387,78,13x13@6,6","no exact/direct/semantic ESRI match; generic category fallback disabled"
"CGUSTA","POINT","UNRESOLVED","","ALANDFBCHWHTCCHMGF","","rastersymbols-day.png:569,78,21x15@0,13","no exact/direct/semantic ESRI match; generic category fallback disabled"
"CTRPNT","POINT","UNRESOLVED","","WCHBLK","","rastersymbols-day.png:1355,175,7x7@3,3","no exact/direct/semantic ESRI match; generic category fallback disabled"
"CURENT","POINT","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"DAYMAR","POINT","UNRESOLVED","","ADEPMDBCHMGD","","rastersymbols-day.png:433,358,15x22@7,20","no exact/direct/semantic ESRI match; generic category fallback disabled"
"DISMAR","POINT","UNRESOLVED","","ACHMGD","","rastersymbols-day.png:190,121,17x13@5,8","no exact/direct/semantic ESRI match; generic category fallback disabled"
"FOGSIG","POINT","CUSTOM_SYMBOL_MAP","R1_Fog_signal.svg","JCHMGF","","rastersymbols-day.png:791,121,12x13@15,-3","CustomSymbolMap object rule for FOGSIG"
"LIGHTS","POINT","SEMANTIC_TOKEN","S1_Ra_transponder_wLight.svg","","","","semantic token match for LIGHTS"
"LITFLT","POINT","CUSTOM_SYMBOL_MAP","Q30_Light_float.svg","ACHBLK","","rastersymbols-day.png:394,175,19x8@10,4","CustomSymbolMap object rule for LITFLT"
"LITVES","POINT","CUSTOM_SYMBOL_MAP","Q32_Light_vessel.svg","ACHBLK","","rastersymbols-day.png:460,175,23x12@12,5","CustomSymbolMap object rule for LITVES"
"MONUMT","POINT","UNRESOLVED","","ACHBLK","","rastersymbols-day.png:686,175,13x13@6,11","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PILPNT","POINT","CUSTOM_SYMBOL_MAP","F22_Post.svg","CCHBLK","","rastersymbols-day.png:1120,175,7x7@3,3","CustomSymbolMap object rule for PILPNT"
"RADRFL","POINT","CUSTOM_SYMBOL_MAP","S5_Radar_conspicuous.svg","ACHMGD","","rastersymbols-day.png:174,239,19x19@9,9","CustomSymbolMap object rule for RADRFL"
"RADSTA","POINT","CUSTOM_SYMBOL_MAP","S1_Ra_transponder_bn.svg","ACHMGD","","rastersymbols-day.png:371,239,18x18@9,8","CustomSymbolMap object rule for RDOSTA"
"RDOSTA","POINT","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RETRFL","POINT","UNRESOLVED","","ACHMGD","","rastersymbols-day.png:596,239,7x11@-8,5","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RSCSTA","POINT","UNRESOLVED","","ACHBLK","","rastersymbols-day.png:1258,742,22x21@21,20","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RTPBCN","POINT","CUSTOM_SYMBOL_MAP","S1_Ra_transponder_bn.svg","ACHMGD","","rastersymbols-day.png:816,239,20x19@10,9","CustomSymbolMap object rule for RTPBCN"
"SISTAT","POINT","UNRESOLVED","","ACHWHTBLANDFCCHMGF","","rastersymbols-day.png:910,239,20x13@0,0","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SISTAW","POINT","UNRESOLVED","","ACHWHTBLANDFCCHMGF","","rastersymbols-day.png:910,239,20x13@0,0","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDG","POINT","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SPRING","POINT","UNRESOLVED","","ECHGRD","","rastersymbols-day.png:1016,239,10x11@4,10","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TOPMAR","POINT","CUSTOM_SYMBOL_MAP","Q9_Arrow.svg","ADEPMDBCHBLKCCHGRNDCHWHTECHREDFCHCOR","","rastersymbols-day.png:1301,814,17x16@8,27","CustomSymbolMap object rule for TOPMAR"
"TOWERS","POINT","UNRESOLVED","","ADEPMDBCHBLK","","rastersymbols-day.png:367,742,14x26@6,22","no exact/direct/semantic ESRI match; generic category fallback disabled"
"UWTROC","POINT","CUSTOM_SYMBOL_MAP","K11b_Rock_uncovers.svg","","","","CustomSymbolMap object rule for UWTROC"
"BCNWTW","POINT","CUSTOM_SYMBOL_MAP","Q90_Stake_pole.svg","ADEPMDBCHBLK","","rastersymbols-day.png:10,742,7x14@3,11","CustomSymbolMap object rule for BCNLAT"
"BOYWTW","POINT","CUSTOM_SYMBOL_MAP","Q23a_Pillar_buoy.svg","","","","CustomSymbolMap object rule for BOYLAT"
"CURSOR","POINT","UNRESOLVED","","ACURSR","","rastersymbols-day.png:1147,78,30x30@14,15","no exact/direct/semantic ESRI match; generic category fallback disabled"
"EVENTS","POINT","UNRESOLVED","","fNINFO","","rastersymbols-day.png:634,121,13x10@6,5","no exact/direct/semantic ESRI match; generic category fallback disabled"
"MARNOT","POINT","UNRESOLVED","","ANINFO","","rastersymbols-day.png:749,78,15x15@7,7","no exact/direct/semantic ESRI match; generic category fallback disabled"
"NOTMRK","POINT","UNRESOLVED","","ACHBLKBRESBLCCHWHT","","rastersymbols-day.png:1023,660,31x31@15,15","no exact/direct/semantic ESRI match; generic category fallback disabled"
"OWNSHP","POINT","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PLNPOS","POINT","UNRESOLVED","","kPLRTE","","rastersymbols-day.png:1137,175,69x28@-1,0","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POSITN","POINT","UNRESOLVED","","fNINFO","","rastersymbols-day.png:1372,175,18x18@9,9","no exact/direct/semantic ESRI match; generic category fallback disabled"
"REFDMP","POINT","UNRESOLVED","","ADEPMDBCHBLKCCHGRDDCHGRN","","rastersymbols-day.png:1293,605,19x24@9,12","no exact/direct/semantic ESRI match; generic category fallback disabled"
"REFPNT","POINT","UNRESOLVED","","fNINFO","","rastersymbols-day.png:539,239,30x30@15,15","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TIDCUR","POINT","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"VESSEL","POINT","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"WAYPNT","POINT","UNRESOLVED","","APLRTE","","rastersymbols-day.png:1220,307,19x19@9,9","no exact/direct/semantic ESRI match; generic category fallback disabled"
"WTWGAG","POINT","UNRESOLVED","","ADEPMDBCHBLKCDEPDW","","rastersymbols-day.png:1005,660,8x24@3,20","no exact/direct/semantic ESRI match; generic category fallback disabled"
"$CSYMB","POINT","UNRESOLVED","","ACHMGFCCHMGD","","rastersymbols-day.png:151,10,42x38@-18,-14","no exact/direct/semantic ESRI match; generic category fallback disabled"
"_BCNGN","POINT","SEMANTIC_TOKEN","Q83_Beacon_submerged_rock.svg","ADEPMDBCHBLK","","rastersymbols-day.png:147,415,10x18@4,15","semantic token match for BCNGEN"
"_BOYGN","POINT","SEMANTIC_TOKEN","Q22a_Spherical_buoy.svg","ADEPMDBCHBLKCCHYLWDOUTLW","","rastersymbols-day.png:1319,358,18x18@9,14","semantic token match for BOYPIL"
"_EXTGN","POINT","UNRESOLVED","","BCHMGFACHBLK","","rastersymbols-day.png:258,454,24x24@11,8","no exact/direct/semantic ESRI match; generic category fallback disabled"
"_SLGTO","POINT","SEMANTIC_TOKEN","Q22a_Spherical_buoy.svg","ADEPMDBCHBLKCCHWHTDCHCOR","","rastersymbols-day.png:650,415,10x18@4,15","semantic token match for BOYSPR"
"_TEXTO","POINT","SEMANTIC_TOKEN","K30_Wreck_safe_clearance.svg","ECHBLK","","rastersymbols-day.png:10,358,15x10@8,5","semantic token match for WRECKS"
"_RDOCAL","POINT","CUSTOM_SYMBOL_MAP","M40_1b_Radio_calling_in.svg","","","","CustomSymbolMap object rule for RDOCAL"
